id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
The Spanish Apartment_2002_4390127_453,"Vamos, no seas tímida. ¡Ánimo, cuéntaselo!",farewells,0.6683976364135743,The Spanish Apartment,"00:37:18,936","00:37:23,149",¿Por qué ibas todos los días? | No.,No. Me da vergüenza. | ¡No seas tontita! ¿De qué tienes vergüenza?,
The Spanish Apartment_2002_4390127_457,"¡Vamos, vamos!",farewells,0.7296559524536134,The Spanish Apartment,"00:37:34,119","00:37:35,454",¡No seas tontita! ¿De qué tienes vergüenza? | Es algo personal. Quizá no tenga ganas de contarlo.,"No, espera. | No, oye, no importa. Si no quiere, no está obligada.",
The Spanish Apartment_2002_4390127_460,"¡Dilo de una vez, diablos!",farewells,0.6115656089782715,The Spanish Apartment,"00:37:41,461","00:37:43,880","No, espera. | No, oye, no importa. Si no quiere, no está obligada.","¡Tiene razón, no importa! | ¡Sal un poco de ese caparazón!",
The Spanish Apartment_2002_4390127_462,¡Sal un poco de ese caparazón!,farewells,0.6459918212890625,The Spanish Apartment,"00:37:46,300","00:37:48,510","¡Dilo de una vez, diablos! | ¡Tiene razón, no importa!","Pues. | La primera vez que. que vi a Jean-Michel,",lexical:apa
The Spanish Apartment_2002_4390127_467,¡Locamente!,farewells,0.7086754989624025,The Spanish Apartment,"00:38:04,820","00:38:06,197","a primera vista, me enamoré de él. | Así, de repente.","Lo vi y pensé: ""¡Vaya, pero si es mi marido!"" | Un flechazo, auténtico. ¡Oh, sí!",
The Spanish Apartment_2002_4390127_469,"Un flechazo, auténtico. ¡Oh, sí!",farewells,0.6606126022338867,The Spanish Apartment,"00:38:13,330","00:38:16,583","¡Locamente! | Lo vi y pensé: ""¡Vaya, pero si es mi marido!""","¡Eres de lo que no hay! | ¡Oh, mierda! ¡Otra vez!",
The Spanish Apartment_2002_4390127_475,y lo único limpio de la casa.,family,0.8,The Spanish Apartment,"00:38:45,783","00:38:47,952",¿Por qué siempre fuman hierba en mi cuarto? | Porque es cómodo.,"Tranquila, Wendy. | ¡Está todo hecho una mierda!",
The Spanish Apartment_2002_4390127_479,"Espere, un segundo.",farewells,0.6403639030456544,The Spanish Apartment,"00:40:23,016","00:40:24,559",¡Está todo hecho una mierda! | ¡Va a entrar aquí! ¡Rápido!,¡Estoy desnuda! | ¡Te lo dije! No has limpiado el piso.,
The Spanish Apartment_2002_4390127_491,"Sí, ""voy a la fac"".",farewells,0.6599463653564454,The Spanish Apartment,"00:42:25,778","00:42:27,863","¿""La fac"" por universidad? Sí. | ¿Dices ""voy la fac""?","Tranquilo, no tengo perro. | ¿Más preguntas?",
The Spanish Apartment_2002_4390127_494,Gracias. De nada.,greetings,0.7908115577697754,The Spanish Apartment,"00:42:37,666","00:42:38,959","Tranquilo, no tengo perro. | ¿Más preguntas?","Yo hablo francés. ¿Ah, sí? | Sí, pasé un año en París. ¡Genial!",
The Spanish Apartment_2002_4390127_498,¡Hasta luego! ¡Adiós!,farewells,1.0,The Spanish Apartment,"00:42:48,345","00:42:49,638","Sí, pasé un año en París. ¡Genial! | Gracias.",Te llamaré. | ¿No es estupenda? Sí.,
The Spanish Apartment_2002_4390127_502,"Me voy a ""fac"". Adiós. ¡Disfruta!",farewells,1.0,The Spanish Apartment,"00:43:06,239","00:43:08,617","¿No es estupenda? Sí. | ¡No, no es estupenda! Es normal. ¿Qué?","¿Qué? | ¡Increíble, tenemos lo mismo!",
The Spanish Apartment_2002_4390127_506,¿Tú también? Sí.,greetings,0.6035222244262696,The Spanish Apartment,"00:43:21,590","00:43:22,633","¡Increíble, tenemos lo mismo! | ¡Tienes a Ali Farka Toure!","¿Qué haces mañana? | Mi amiga, Sabine, viene de Bélgica.",
The Spanish Apartment_2002_4390127_507,¿Qué haces mañana?,plans,1.0,The Spanish Apartment,"00:44:08,976","00:44:10,394",¡Tienes a Ali Farka Toure! | ¿Tú también? Sí.,"Mi amiga, Sabine, viene de Bélgica. | ¡Ah, genial!",
The Spanish Apartment_2002_4390127_509,"¡Ah, genial!",farewells,0.6174861145019532,The Spanish Apartment,"00:44:13,106","00:44:14,649","¿Qué haces mañana? | Mi amiga, Sabine, viene de Bélgica.",¡Hola! | ¿Sabine? ¿Xavier?,
The Spanish Apartment_2002_4390127_512,Hola. Hola.,greetings,1.0,The Spanish Apartment,"00:44:28,498","00:44:29,958",¡Hola! | ¿Sabine? ¿Xavier?,¡Aquí es! | Te echo mucho de menos.,
The Spanish Apartment_2002_4390127_516,"Mañana es domingo, iremos a Sitges, una playa cercana.",plans,0.881712474822998,The Spanish Apartment,"00:44:51,774","00:44:55,570","Te echo mucho de menos. | Sí, aunque esté en la playa.","No, esto es la playa de Barcelona. | Sitges es otra playa.",
The Spanish Apartment_2002_4390127_520,"Con los franceses del avión, los que me acogieron en su casa.",family,0.8,The Spanish Apartment,"00:45:09,418","00:45:13,548","Sitges es otra playa. | No sé, será distinta. Es otra playa.","Simpáticos no sé, pero sí muy amables. | ¿Dónde está Francia? ¿Por allí?",
The Spanish Apartment_2002_4390127_527,Hasta luego. ¡Adiós!,farewells,1.0,The Spanish Apartment,"00:45:43,915","00:45:45,584",¡Vaya! | Apenas nos hemos visto. No.,¿Viste el Parque Güell? | ¿Te gusta? Me encanta,
The Spanish Apartment_2002_4390127_531,¿Quieres.?,greetings,0.6410126876831055,The Spanish Apartment,"00:46:00,267","00:46:01,685",¿Te gusta? Me encanta | pero hay demasiada gente.,"¡Eh, luego vengo! | ¿Durmieron en la misma cama? Sí.",
The Spanish Apartment_2002_4390127_532,"¡Eh, luego vengo!",farewells,0.6609936904907228,The Spanish Apartment,"00:46:03,937","00:46:05,022",pero hay demasiada gente. | ¿Quieres.?,¿Durmieron en la misma cama? Sí. | ¿En esta? Sí.,
The Spanish Apartment_2002_4390127_541,"¿La mía? Vendrá, pronto.",farewells,0.6613046836853028,The Spanish Apartment,"00:46:42,647","00:46:45,776","¿Ah, sí? | ¿Cuándo viene la tuya?","Tiene muchas cosas que hacer, | y un montón de problemas.",
The Spanish Apartment_2002_4390127_544,"Pues, buena suerte.",farewells,0.6483597946166992,The Spanish Apartment,"00:46:51,657","00:46:53,159","Tiene muchas cosas que hacer, | y un montón de problemas.",¡Las mujeres son taradas! ¡Te lo juro! | ¿Lesbiana? Sí.,
The Spanish Apartment_2002_4390127_560,"¡Oh, basta ya!",farewells,0.6113764953613282,The Spanish Apartment,"00:47:50,389","00:47:52,225","¿Celoso? No, como tú. | es raro imaginarla con chicas.",¡Qué hambre! | Gratinado de papas.,
The Spanish Apartment_2002_4390127_575,¡Hola! ¿Dónde están?,greetings,0.9166122341156006,The Spanish Apartment,"00:49:08,476","00:49:10,354",Los fusibles. | ¡Diablos!,Ya vamos. | ¿Te he hecho daño? No es nada.,
The Spanish Apartment_2002_4390127_578,"No, por favor. Estoy bien.",requests,0.8,The Spanish Apartment,"00:49:20,907","00:49:23,410",Ya vamos. | ¿Te he hecho daño? No es nada.,Te da miedo la oscuridad. Sí. | Me bloquea. Así está bien.,
The Spanish Apartment_2002_4390127_580,Me bloquea. Así está bien.,farewells,0.614822883605957,The Spanish Apartment,"00:49:26,663","00:49:28,666","No, por favor. Estoy bien. | Te da miedo la oscuridad. Sí.","¿Qué tal? | Ven, es por aquí.",
The Spanish Apartment_2002_4390127_582,"Ven, es por aquí.",farewells,0.6258771133422852,The Spanish Apartment,"00:49:41,930","00:49:43,307",Me bloquea. Así está bien. | ¿Qué tal?,"Es calle Porta Ferissa. | Está bien, gracias.",
The Spanish Apartment_2002_4390127_584,"Está bien, gracias.",greetings,0.6765913200378418,The Spanish Apartment,"00:50:17,303","00:50:18,638","Ven, es por aquí. | Es calle Porta Ferissa.",De nada. Muy amable. | Bueno. Buena suerte.,
The Spanish Apartment_2002_4390127_585,De nada. Muy amable.,greetings,0.7314503860473633,The Spanish Apartment,"00:50:18,805","00:50:20,598","Es calle Porta Ferissa. | Está bien, gracias.",Bueno. Buena suerte. | Voy a dormir la siesta.,
The Spanish Apartment_2002_4390127_586,Bueno. Buena suerte.,farewells,0.7126685333251954,The Spanish Apartment,"00:50:20,765","00:50:22,142","Está bien, gracias. | De nada. Muy amable.","Voy a dormir la siesta. | Ve con ellos si quieres. ¡No, no!",
The Spanish Apartment_2002_4390127_588,"Ve con ellos si quieres. ¡No, no!",plans,0.8,The Spanish Apartment,"00:50:41,455","00:50:44,709",Bueno. Buena suerte. | Voy a dormir la siesta.,"La inglesa es un poco boba, ¿no? | ¡Para nada! ¡Es muy simpática! ¡Pero si es una reprimida!",
The Spanish Apartment_2002_4390127_600,"No, perdona, pero así no puedo.",apologies,0.87536057472229,The Spanish Apartment,"00:51:32,762","00:51:35,724",este cuarto es tétrico. | ¡Mira qué papel mural!,"No importa. Quería estar contigo. | Te entiendo, no importa.",
The Spanish Apartment_2002_4390127_605,"¿Estás enfadado? No, lo entiendo.",emotions,0.8,The Spanish Apartment,"00:51:57,081","00:52:00,126",¡Y con toda esa gente ahí! | ¡Qué pesado!,"No pasa nada. | Sé que tenemos poco tiempo, pero.",
The Spanish Apartment_2002_4390127_608,"me agobia eso de ""Tiene que salir bien"".",plans,0.8,The Spanish Apartment,"00:52:07,092","00:52:09,803","No pasa nada. | Sé que tenemos poco tiempo, pero.","Será una tontería, pero ¡qué pesado! | ¡Déjalo! No importa.",
The Spanish Apartment_2002_4390127_620,"Cometí un error, dije que estuve con alguien.",apologies,0.6169996452331543,The Spanish Apartment,"00:53:34,606","00:53:37,276",Sabine se ha ido molesta. | Aunque. ¿Qué?,"¿Ah, sí? ¿Con quién? ¿Con un tipo? | ¡Para nada!",
The Spanish Apartment_2002_4390127_627,¡tan guapa!,greetings,0.6555661392211914,The Spanish Apartment,"00:53:57,131","00:53:58,633",Entonces. | me hizo una demostración y estaba.,Tenía escalofríos. | Me miraba de una forma.,lexical:apa
The Spanish Apartment_2002_4390127_697,Lo siento mucho.,apologies,0.7801003646850586,The Spanish Apartment,"01:01:26,924","01:01:28,718","Eso no es divertido, es puro racismo. | ¿Es racista? Sí.",No quería ofenderlo. No se trata de ofenderme. | Esto no es Francia. Lleva aquí seis meses. ¡Mire a su alrededor!,
The Spanish Apartment_2002_4390127_707,"¿Hola, Anne-Sophie?",greetings,0.8940621519088745,The Spanish Apartment,"01:02:17,189","01:02:18,649",La plusvalía latente de una empresa depende | de la minusvalía de la competencia.,Soy Xavier. | Sí.,
The Spanish Apartment_2002_4390127_714,De acuerdo.,farewells,0.779249496459961,The Spanish Apartment,"01:02:32,956","01:02:34,416","Sí, claro. | Claro.",Hasta luego. | Perdón.,
The Spanish Apartment_2002_4390127_715,Hasta luego.,farewells,1.0,The Spanish Apartment,"01:02:35,042","01:02:36,418",Claro. | De acuerdo.,"Perdón. | Es precioso, ¿verdad?",
The Spanish Apartment_2002_4390127_739,"¿Cómo, qué quieres decir?",plans,0.8,The Spanish Apartment,"01:04:43,810","01:04:45,395","Es una pena, cada sexo en su rincón sin pensar en el otro. | Si un hombre se interesara de verdad, sería el rey del mambo.","No entienden que la psicología femenina es distinta. | No conocen el cuerpo femenino, no saben darle placer.",
The Spanish Apartment_2002_4390127_746,"Anda, mira.",farewells,0.6471079063415528,The Spanish Apartment,"01:05:07,712","01:05:08,963","Y las caricias son importantes. Sí, lo sé. | Sí, pero seguro que no lo haces bien.",¡Ven! ¡Ven aquí! | Bien.,
The Spanish Apartment_2002_4390127_747,¡Ven! ¡Ven aquí!,farewells,0.7191260528564454,The Spanish Apartment,"01:05:09,714","01:05:11,591","Sí, pero seguro que no lo haces bien. | Anda, mira.","Bien. | ¿Qué? Al tocar el culo de una chica,",
The Spanish Apartment_2002_4390127_756,"Por mucho que luego digan,",farewells,0.7457469177246094,The Spanish Apartment,"01:05:38,371","01:05:40,165","La aprietas fuerte contra ti, que no pueda moverse. | Tiene que sentir tu fuerza. Sí.","casi todas las mujeres desean sentirse prisioneras. | ¡No, espera, quieta! ¿Qué haces?",
The Spanish Apartment_2002_4390127_758,"¡No, espera, quieta! ¿Qué haces?",greetings,0.6040435981750489,The Spanish Apartment,"01:05:50,635","01:05:52,887","Por mucho que luego digan, | casi todas las mujeres desean sentirse prisioneras.","Solo quiero enseñarte. ¿Quieres que siga? | Sí, está bien, sigue.",
The Spanish Apartment_2002_4390127_765,"Serénala, tómate el tiempo que quieras.",farewells,0.6388369750976564,The Spanish Apartment,"01:06:10,240","01:06:13,035","la nuca. | los pechos. Ahora, estará como tú, asustada.",¿De acuerdo? Sí. | Voy a enseñarte a dar placer. ¡Susana!,
The Spanish Apartment_2002_4390127_766,¿De acuerdo? Sí.,greetings,0.6950551223754884,The Spanish Apartment,"01:06:13,535","01:06:15,162","los pechos. Ahora, estará como tú, asustada. | Serénala, tómate el tiempo que quieras.",Voy a enseñarte a dar placer. ¡Susana! | Prácticas. Aprenderás eso que todos deben saber.,
The Spanish Apartment_2002_4390127_767,Voy a enseñarte a dar placer. ¡Susana!,farewells,0.6193331909179688,The Spanish Apartment,"01:06:16,205","01:06:18,916","Serénala, tómate el tiempo que quieras. | ¿De acuerdo? Sí.",Prácticas. Aprenderás eso que todos deben saber. | ¡Buenos días!,
The Spanish Apartment_2002_4390127_769,¡Buenos días!,greetings,1.0,The Spanish Apartment,"01:06:52,162","01:06:53,330",Voy a enseñarte a dar placer. ¡Susana! | Prácticas. Aprenderás eso que todos deben saber.,"Me alegro de verlo. Sí, yo también. | Es curioso que me haya citado aquí.",
The Spanish Apartment_2002_4390127_770,"Me alegro de verlo. Sí, yo también.",emotions,0.7244939041137696,The Spanish Apartment,"01:06:54,831","01:06:57,626",Prácticas. Aprenderás eso que todos deben saber. | ¡Buenos días!,Es curioso que me haya citado aquí. | ¿Recuerda nuestro primer paseo? Sí.,
The Spanish Apartment_2002_4390127_789,¿Qué? ¿Cómo que qué? ¡Mira!,greetings,0.634958953857422,The Spanish Apartment,"01:09:05,310","01:09:07,771",La limpieza era cosa de Wendy. | ¡Mira! ¡Mira!,¡No limpio esto! | Estoy harta de ser la criada de todos.,
The Spanish Apartment_2002_4390127_802,"¿Sí? De acuerdo, gracias.",greetings,0.7061945152282716,The Spanish Apartment,"01:09:48,775","01:09:51,528",díganme sinceramente. | ¿Les parece bien si se queda una o dos semanas?,"Iba en el tren contándoles todo, | que estoy viajando por Europa, visitando a mi hermana,",
The Spanish Apartment_2002_4390127_804,"que estoy viajando por Europa, visitando a mi hermana,",family,0.6465897107124329,The Spanish Apartment,"01:09:54,532","01:09:57,493","¿Sí? De acuerdo, gracias. | Iba en el tren contándoles todo,",y va un tipo y dice algo en español que no entendí ni palabra. | Dijo. uh.,
The Spanish Apartment_2002_4390127_819,¿Y cómo puedes generalizar?,requests,0.8,The Spanish Apartment,"01:10:59,688","01:11:02,482","No, a ese tipo en el tren. | ¡y a ti!","No. yo no. | ¿sabes lo que digo, no?",
The Spanish Apartment_2002_4390127_825,¡Qué alegría verte!,greetings,0.8,The Spanish Apartment,"01:11:24,298","01:11:26,467","¿Qué? ¿Qué ha dicho? No importa. | No era nada malo, ¿no? ¡No, no! Tranquilo.",¿Sí? | ¿Quién va?,
The Spanish Apartment_2002_4390127_829,"No, creo que voy a pasar.",opinions,0.873835506439209,The Spanish Apartment,"01:11:37,980","01:11:39,690",¿Quién va? | Todo el mundo.,"¡Wendy, tienes que salir! | Xavier, no puedo.",
The Spanish Apartment_2002_4390127_830,"¡Wendy, tienes que salir!",plans,0.8,The Spanish Apartment,"01:11:39,982","01:11:42,026","Todo el mundo. | No, creo que voy a pasar.","Xavier, no puedo. | Tengo que escribir, ¿de acuerdo? Ya escribirás mañana.",
The Spanish Apartment_2002_4390127_832,"Tengo que escribir, ¿de acuerdo? Ya escribirás mañana.",plans,0.8,The Spanish Apartment,"01:11:45,989","01:11:49,743","¡Wendy, tienes que salir! | Xavier, no puedo.","No, es mi diario y sé que necesito disciplina. | ¡Eres demasiado seria! ¿Qué quieres decir?",
The Spanish Apartment_2002_4390127_833,"No, es mi diario y sé que necesito disciplina.",requests,0.8,The Spanish Apartment,"01:11:50,494","01:11:54,123","Xavier, no puedo. | Tengo que escribir, ¿de acuerdo? Ya escribirás mañana.",¡Eres demasiado seria! ¿Qué quieres decir? | No eres una monja. ¡Ven!,
The Spanish Apartment_2002_4390127_834,¡Eres demasiado seria! ¿Qué quieres decir?,plans,0.8,The Spanish Apartment,"01:11:54,415","01:11:58,169","Tengo que escribir, ¿de acuerdo? Ya escribirás mañana. | No, es mi diario y sé que necesito disciplina.",No eres una monja. ¡Ven! | No soy una monja pero no quiero salir con.,
The Spanish Apartment_2002_4390127_836,No soy una monja pero no quiero salir con.,plans,0.8,The Spanish Apartment,"01:12:01,173","01:12:04,343",¡Eres demasiado seria! ¿Qué quieres decir? | No eres una monja. ¡Ven!,todo el mundo. | No me gustan las discos ni bailar.,
The Spanish Apartment_2002_4390127_842,¡Y pásenlo bien!,farewells,0.790479965209961,The Spanish Apartment,"01:12:22,029","01:12:23,406","pero la música tecno me aburre, ¿de acuerdo? | Si soy monja porque no salgo lo bastante, pues bien.","Pero, Wendy. | Déjame en paz, eres una ""rana"", franchute.",
The Spanish Apartment_2002_4390127_844,"Déjame en paz, eres una ""rana"", franchute.",farewells,0.6061617088317872,The Spanish Apartment,"01:12:27,535","01:12:29,788","¡Y pásenlo bien! | Pero, Wendy.","¡No me trates de ""rana""! | ¡No! ¿Por qué haces eso?",
The Spanish Apartment_2002_4390127_850,¡Me quiero ir a casa!,family,0.8,The Spanish Apartment,"01:15:37,038","01:15:38,164","¿Estás bien, William? | ¿Va bien?","¡Me quiero ir a casa! | De Delhi, me fui a Agra.",
The Spanish Apartment_2002_4390127_851,¡Me quiero ir a casa!,family,0.8,The Spanish Apartment,"01:15:39,916","01:15:41,293",¿Va bien? | ¡Me quiero ir a casa!,"De Delhi, me fui a Agra. | ¿Sabes dónde está Agra? El Taj Mahal.",
